iso_code,continent,location,date,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million
LUX,Europe,Luxembourg,2021-08-21,4.0,6.1770000000000005,15.0,23.162
LUX,Europe,Luxembourg,2021-08-22,5.0,7.721,20.0,30.883000000000003
LUX,Europe,Luxembourg,2021-08-23,5.0,7.721,23.0,35.516
LUX,Europe,Luxembourg,2021-08-24,5.0,7.721,22.0,33.972
LUX,Europe,Luxembourg,2021-08-25,5.0,7.721,26.0,40.148
LUX,Europe,Luxembourg,2021-08-26,5.0,7.721,35.0,54.04600000000001
LUX,Europe,Luxembourg,2021-08-27,8.0,12.353,30.0,46.325
LUX,Europe,Luxembourg,2021-08-28,6.0,9.265,28.0,43.236000000000004
LUX,Europe,Luxembourg,2021-08-29,6.0,9.265,25.0,38.604
LUX,Europe,Luxembourg,2021-08-30,7.0,10.809000000000001,25.0,38.604
LUX,Europe,Luxembourg,2021-08-31,8.0,12.353,29.0,44.781000000000006
LUX,Europe,Luxembourg,2021-09-01,8.0,12.353,27.0,41.692
LUX,Europe,Luxembourg,2021-09-02,9.0,13.897,33.0,50.957
LUX,Europe,Luxembourg,2021-09-03,10.0,15.442,31.0,47.869
LUX,Europe,Luxembourg,2021-09-04,11.0,16.986,32.0,49.413000000000004
LUX,Europe,Luxembourg,2021-09-05,10.0,15.442,39.0,60.222
LUX,Europe,Luxembourg,2021-09-06,10.0,15.442,40.0,61.766000000000005
LUX,Europe,Luxembourg,2021-09-07,10.0,15.442,38.0,58.678000000000004
LUX,Europe,Luxembourg,2021-09-08,10.0,15.442,37.0,57.13399999999999
LUX,Europe,Luxembourg,2021-09-09,10.0,15.442,40.0,61.766000000000005
LUX,Europe,Luxembourg,2021-09-10,10.0,15.442,41.0,63.31100000000001
LUX,Europe,Luxembourg,2021-09-11,10.0,15.442,40.0,61.766000000000005
LUX,Europe,Luxembourg,2021-09-12,9.0,13.897,37.0,57.13399999999999
LUX,Europe,Luxembourg,2021-09-13,9.0,13.897,37.0,57.13399999999999
LUX,Europe,Luxembourg,2021-09-14,8.0,12.353,32.0,49.413000000000004
LUX,Europe,Luxembourg,2021-09-15,9.0,13.897,27.0,41.692
LUX,Europe,Luxembourg,2021-09-16,9.0,13.897,25.0,38.604
LUX,Europe,Luxembourg,2021-09-17,10.0,15.442,28.0,43.236000000000004
LUX,Europe,Luxembourg,2021-09-18,9.0,13.897,29.0,44.781000000000006
LUX,Europe,Luxembourg,2021-09-19,9.0,13.897,29.0,44.781000000000006
LUX,Europe,Luxembourg,2021-09-20,8.0,12.353,30.0,46.325
LUX,Europe,Luxembourg,2021-09-21,8.0,12.353,27.0,41.692
LUX,Europe,Luxembourg,2021-09-22,8.0,12.353,24.0,37.06
LUX,Europe,Luxembourg,2021-09-23,8.0,12.353,24.0,37.06
LUX,Europe,Luxembourg,2021-09-24,8.0,12.353,21.0,32.427
LUX,Europe,Luxembourg,2021-09-25,7.0,10.809000000000001,23.0,35.516
LUX,Europe,Luxembourg,2021-09-26,8.0,12.353,20.0,30.883000000000003
LUX,Europe,Luxembourg,2021-09-27,9.0,13.897,22.0,33.972
LUX,Europe,Luxembourg,2021-09-28,9.0,13.897,25.0,38.604
LUX,Europe,Luxembourg,2021-09-29,8.0,12.353,26.0,40.148
LUX,Europe,Luxembourg,2021-09-30,9.0,13.897,26.0,40.148
LUX,Europe,Luxembourg,2021-10-01,8.0,12.353,23.0,35.516
LUX,Europe,Luxembourg,2021-10-02,8.0,12.353,24.0,37.06
LUX,Europe,Luxembourg,2021-10-03,8.0,12.353,25.0,38.604
LUX,Europe,Luxembourg,2021-10-04,7.0,10.809000000000001,23.0,35.516
LUX,Europe,Luxembourg,2021-10-05,7.0,10.809000000000001,20.0,30.883000000000003
LUX,Europe,Luxembourg,2021-10-06,6.0,9.265,19.0,29.339000000000002
LUX,Europe,Luxembourg,2021-10-07,5.0,7.721,21.0,32.427
LUX,Europe,Luxembourg,2021-10-08,4.0,6.1770000000000005,19.0,29.339000000000002
LUX,Europe,Luxembourg,2021-10-09,3.0,4.632,17.0,26.250999999999998
LUX,Europe,Luxembourg,2021-10-10,3.0,4.632,19.0,29.339000000000002
LUX,Europe,Luxembourg,2021-10-11,3.0,4.632,22.0,33.972
LUX,Europe,Luxembourg,2021-10-12,2.0,3.088,21.0,32.427
LUX,Europe,Luxembourg,2021-10-13,4.0,6.1770000000000005,20.0,30.883000000000003
LUX,Europe,Luxembourg,2021-10-14,3.0,4.632,19.0,29.339000000000002
LUX,Europe,Luxembourg,2021-10-15,4.0,6.1770000000000005,16.0,24.706999999999997
LUX,Europe,Luxembourg,2021-10-16,7.0,10.809000000000001,18.0,27.795
LUX,Europe,Luxembourg,2021-10-17,7.0,10.809000000000001,18.0,27.795
LUX,Europe,Luxembourg,2021-10-18,7.0,10.809000000000001,22.0,33.972
LUX,Europe,Luxembourg,2021-10-19,7.0,10.809000000000001,23.0,35.516
LUX,Europe,Luxembourg,2021-10-20,5.0,7.721,21.0,32.427
LUX,Europe,Luxembourg,2021-10-21,5.0,7.721,22.0,33.972
LUX,Europe,Luxembourg,2021-10-22,7.0,10.809000000000001,25.0,38.604
LUX,Europe,Luxembourg,2021-10-23,7.0,10.809000000000001,25.0,38.604
LUX,Europe,Luxembourg,2021-10-24,8.0,12.353,27.0,41.692
LUX,Europe,Luxembourg,2021-10-25,9.0,13.897,30.0,46.325
LUX,Europe,Luxembourg,2021-10-26,9.0,13.897,37.0,57.13399999999999
LUX,Europe,Luxembourg,2021-10-27,10.0,15.442,36.0,55.59
LUX,Europe,Luxembourg,2021-10-28,11.0,16.986,33.0,50.957
LUX,Europe,Luxembourg,2021-10-29,12.0,18.53,33.0,50.957
LUX,Europe,Luxembourg,2021-10-30,11.0,16.986,38.0,58.678000000000004
LUX,Europe,Luxembourg,2021-10-31,9.0,13.897,33.0,50.957
LUX,Europe,Luxembourg,2021-11-01,12.0,18.53,39.0,60.222
LUX,Europe,Luxembourg,2021-11-02,13.0,20.074,38.0,58.678000000000004
LUX,Europe,Luxembourg,2021-11-03,13.0,20.074,44.0,67.943
LUX,Europe,Luxembourg,2021-11-04,14.0,21.618000000000002,43.0,66.399
LUX,Europe,Luxembourg,2021-11-05,14.0,21.618000000000002,49.0,75.664
LUX,Europe,Luxembourg,2021-11-06,12.0,18.53,43.0,66.399
LUX,Europe,Luxembourg,2021-11-07,12.0,18.53,40.0,61.766000000000005
LUX,Europe,Luxembourg,2021-11-08,14.0,21.618000000000002,43.0,66.399
LUX,Europe,Luxembourg,2021-11-09,15.0,23.162,41.0,63.31100000000001
LUX,Europe,Luxembourg,2021-11-10,15.0,23.162,38.0,58.678000000000004
LUX,Europe,Luxembourg,2021-11-11,13.0,20.074,40.0,61.766000000000005
LUX,Europe,Luxembourg,2021-11-12,12.0,18.53,42.0,64.855
LUX,Europe,Luxembourg,2021-11-13,15.0,23.162,54.0,83.385
LUX,Europe,Luxembourg,2021-11-14,12.0,18.53,57.0,88.01700000000001
LUX,Europe,Luxembourg,2021-11-15,12.0,18.53,54.0,83.385
LUX,Europe,Luxembourg,2021-11-16,10.0,15.442,45.0,69.487
LUX,Europe,Luxembourg,2021-11-17,9.0,13.897,48.0,74.12
LUX,Europe,Luxembourg,2021-11-18,9.0,13.897,51.0,78.752
LUX,Europe,Luxembourg,2021-11-19,10.0,15.442,50.0,77.208
LUX,Europe,Luxembourg,2021-11-20,10.0,15.442,46.0,71.031
LUX,Europe,Luxembourg,2021-11-21,10.0,15.442,46.0,71.031
LUX,Europe,Luxembourg,2021-11-22,13.0,20.074,49.0,75.664
LUX,Europe,Luxembourg,2021-11-23,11.0,16.986,48.0,74.12
LUX,Europe,Luxembourg,2021-11-24,11.0,16.986,53.0,81.84100000000001
LUX,Europe,Luxembourg,2021-11-25,10.0,15.442,53.0,81.84100000000001
LUX,Europe,Luxembourg,2021-11-26,11.0,16.986,55.0,84.929
LUX,Europe,Luxembourg,2021-11-27,10.0,15.442,58.0,89.561
LUX,Europe,Luxembourg,2021-11-28,10.0,15.442,60.0,92.65
LUX,Europe,Luxembourg,2021-11-29,12.0,18.53,64.0,98.82600000000001
LUX,Europe,Luxembourg,2021-11-30,13.0,20.074,64.0,98.82600000000001
LUX,Europe,Luxembourg,2021-12-01,12.0,18.53,63.0,97.28200000000001
LUX,Europe,Luxembourg,2021-12-02,17.0,26.250999999999998,66.0,101.915
LUX,Europe,Luxembourg,2021-12-03,17.0,26.250999999999998,70.0,108.09100000000001
LUX,Europe,Luxembourg,2021-12-04,17.0,26.250999999999998,66.0,101.915
LUX,Europe,Luxembourg,2021-12-05,22.0,33.972,70.0,108.09100000000001
LUX,Europe,Luxembourg,2021-12-06,23.0,35.516,72.0,111.18
LUX,Europe,Luxembourg,2021-12-07,21.0,32.427,72.0,111.18
LUX,Europe,Luxembourg,2021-12-08,21.0,32.427,76.0,117.35600000000001
LUX,Europe,Luxembourg,2021-12-09,23.0,35.516,80.0,123.53299999999999
LUX,Europe,Luxembourg,2021-12-10,24.0,37.06,78.0,120.445
LUX,Europe,Luxembourg,2021-12-11,24.0,37.06,82.0,126.62100000000001
LUX,Europe,Luxembourg,2021-12-12,25.0,38.604,87.0,134.342
LUX,Europe,Luxembourg,2021-12-13,26.0,40.148,87.0,134.342
LUX,Europe,Luxembourg,2021-12-14,26.0,40.148,82.0,126.62100000000001
LUX,Europe,Luxembourg,2021-12-15,24.0,37.06,79.0,121.98899999999999
LUX,Europe,Luxembourg,2021-12-16,22.0,33.972,81.0,125.07700000000001
LUX,Europe,Luxembourg,2021-12-17,19.0,29.339000000000002,79.0,121.98899999999999
LUX,Europe,Luxembourg,2021-12-18,17.0,26.250999999999998,76.0,117.35600000000001
LUX,Europe,Luxembourg,2021-12-19,18.0,27.795,71.0,109.635
LUX,Europe,Luxembourg,2021-12-20,19.0,29.339000000000002,70.0,108.09100000000001
LUX,Europe,Luxembourg,2021-12-21,19.0,29.339000000000002,72.0,111.18
LUX,Europe,Luxembourg,2021-12-22,19.0,29.339000000000002,69.0,106.54700000000001
LUX,Europe,Luxembourg,2021-12-23,18.0,27.795,63.0,97.28200000000001
LUX,Europe,Luxembourg,2021-12-24,19.0,29.339000000000002,62.0,95.738
LUX,Europe,Luxembourg,2021-12-25,19.0,29.339000000000002,58.0,89.561
LUX,Europe,Luxembourg,2021-12-26,20.0,30.883000000000003,68.0,105.00299999999999
LUX,Europe,Luxembourg,2021-12-27,19.0,29.339000000000002,65.0,100.37
LUX,Europe,Luxembourg,2021-12-28,19.0,29.339000000000002,66.0,101.915
LUX,Europe,Luxembourg,2021-12-29,19.0,29.339000000000002,66.0,101.915
LUX,Europe,Luxembourg,2021-12-30,21.0,32.427,67.0,103.459
LUX,Europe,Luxembourg,2021-12-31,19.0,29.339000000000002,67.0,103.459
LUX,Europe,Luxembourg,2022-01-01,19.0,29.339000000000002,68.0,105.00299999999999
LUX,Europe,Luxembourg,2022-01-02,21.0,32.427,69.0,106.54700000000001
LUX,Europe,Luxembourg,2022-01-03,20.0,30.883000000000003,69.0,106.54700000000001
LUX,Europe,Luxembourg,2022-01-04,19.0,29.339000000000002,69.0,106.54700000000001
LUX,Europe,Luxembourg,2022-01-05,20.0,30.883000000000003,67.0,103.459
LUX,Europe,Luxembourg,2022-01-06,22.0,33.972,72.0,111.18
LUX,Europe,Luxembourg,2022-01-07,22.0,33.972,73.0,112.72399999999999
LUX,Europe,Luxembourg,2022-01-08,20.0,30.883000000000003,70.0,108.09100000000001
LUX,Europe,Luxembourg,2022-01-09,20.0,30.883000000000003,68.0,105.00299999999999
LUX,Europe,Luxembourg,2022-01-10,18.0,27.795,65.0,100.37
LUX,Europe,Luxembourg,2022-01-11,19.0,29.339000000000002,65.0,100.37
LUX,Europe,Luxembourg,2022-01-12,20.0,30.883000000000003,69.0,106.54700000000001
LUX,Europe,Luxembourg,2022-01-13,18.0,27.795,63.0,97.28200000000001
LUX,Europe,Luxembourg,2022-01-14,18.0,27.795,66.0,101.915
LUX,Europe,Luxembourg,2022-01-15,21.0,32.427,74.0,114.26799999999999
LUX,Europe,Luxembourg,2022-01-16,20.0,30.883000000000003,71.0,109.635
LUX,Europe,Luxembourg,2022-01-17,19.0,29.339000000000002,76.0,117.35600000000001
LUX,Europe,Luxembourg,2022-01-18,15.0,23.162,72.0,111.18
LUX,Europe,Luxembourg,2022-01-19,15.0,23.162,74.0,114.26799999999999
LUX,Europe,Luxembourg,2022-01-20,13.0,20.074,69.0,106.54700000000001
LUX,Europe,Luxembourg,2022-01-21,12.0,18.53,71.0,109.635
LUX,Europe,Luxembourg,2022-01-22,14.0,21.618000000000002,73.0,112.72399999999999
LUX,Europe,Luxembourg,2022-01-23,11.0,16.986,70.0,108.09100000000001
LUX,Europe,Luxembourg,2022-01-24,11.0,16.986,70.0,108.09100000000001
LUX,Europe,Luxembourg,2022-01-25,12.0,18.53,70.0,108.09100000000001
LUX,Europe,Luxembourg,2022-01-26,13.0,20.074,70.0,108.09100000000001
LUX,Europe,Luxembourg,2022-01-27,10.0,15.442,71.0,109.635
LUX,Europe,Luxembourg,2022-01-28,8.0,12.353,76.0,117.35600000000001
LUX,Europe,Luxembourg,2022-01-29,8.0,12.353,74.0,114.26799999999999
LUX,Europe,Luxembourg,2022-01-30,8.0,12.353,79.0,121.98899999999999
LUX,Europe,Luxembourg,2022-01-31,9.0,13.897,81.0,125.07700000000001
LUX,Europe,Luxembourg,2022-02-01,13.0,20.074,83.0,128.165
LUX,Europe,Luxembourg,2022-02-02,12.0,18.53,82.0,126.62100000000001
LUX,Europe,Luxembourg,2022-02-03,11.0,16.986,84.0,129.709
LUX,Europe,Luxembourg,2022-02-04,10.0,15.442,88.0,135.886
LUX,Europe,Luxembourg,2022-02-05,9.0,13.897,84.0,129.709
LUX,Europe,Luxembourg,2022-02-06,11.0,16.986,83.0,128.165
LUX,Europe,Luxembourg,2022-02-07,10.0,15.442,82.0,126.62100000000001
LUX,Europe,Luxembourg,2022-02-08,8.0,12.353,80.0,123.53299999999999
LUX,Europe,Luxembourg,2022-02-09,9.0,13.897,81.0,125.07700000000001
LUX,Europe,Luxembourg,2022-02-10,9.0,13.897,73.0,112.72399999999999
LUX,Europe,Luxembourg,2022-02-11,11.0,16.986,74.0,114.26799999999999
LUX,Europe,Luxembourg,2022-02-12,11.0,16.986,66.0,101.915
LUX,Europe,Luxembourg,2022-02-13,12.0,18.53,63.0,97.28200000000001
LUX,Europe,Luxembourg,2022-02-14,11.0,16.986,67.0,103.459
LUX,Europe,Luxembourg,2022-02-15,9.0,13.897,57.0,88.01700000000001
LUX,Europe,Luxembourg,2022-02-16,10.0,15.442,63.0,97.28200000000001
LUX,Europe,Luxembourg,2022-02-17,8.0,12.353,60.0,92.65
LUX,Europe,Luxembourg,2022-02-18,8.0,12.353,41.0,63.31100000000001
LUX,Europe,Luxembourg,2022-02-19,9.0,13.897,35.0,54.04600000000001
LUX,Europe,Luxembourg,2022-02-20,9.0,13.897,36.0,55.59
LUX,Europe,Luxembourg,2022-02-21,9.0,13.897,33.0,50.957
LUX,Europe,Luxembourg,2022-02-22,9.0,13.897,31.0,47.869
LUX,Europe,Luxembourg,2022-02-23,6.0,9.265,27.0,41.692
LUX,Europe,Luxembourg,2022-02-24,8.0,12.353,28.0,43.236000000000004
LUX,Europe,Luxembourg,2022-02-25,6.0,9.265,29.0,44.781000000000006
LUX,Europe,Luxembourg,2022-02-26,6.0,9.265,27.0,41.692
LUX,Europe,Luxembourg,2022-02-27,6.0,9.265,26.0,40.148
LUX,Europe,Luxembourg,2022-02-28,6.0,9.265,27.0,41.692
LUX,Europe,Luxembourg,2022-03-01,6.0,9.265,31.0,47.869
LUX,Europe,Luxembourg,2022-03-02,6.0,9.265,30.0,46.325
LUX,Europe,Luxembourg,2022-03-03,5.0,7.721,30.0,46.325
LUX,Europe,Luxembourg,2022-03-04,6.0,9.265,33.0,50.957
LUX,Europe,Luxembourg,2022-03-05,5.0,7.721,28.0,43.236000000000004
LUX,Europe,Luxembourg,2022-03-06,5.0,7.721,31.0,47.869
LUX,Europe,Luxembourg,2022-03-07,5.0,7.721,32.0,49.413000000000004
LUX,Europe,Luxembourg,2022-03-08,5.0,7.721,32.0,49.413000000000004
LUX,Europe,Luxembourg,2022-03-09,5.0,7.721,32.0,49.413000000000004
LUX,Europe,Luxembourg,2022-03-10,4.0,6.1770000000000005,38.0,58.678000000000004
LUX,Europe,Luxembourg,2022-03-11,3.0,4.632,37.0,57.13399999999999
LUX,Europe,Luxembourg,2022-03-12,3.0,4.632,33.0,50.957
LUX,Europe,Luxembourg,2022-03-13,3.0,4.632,31.0,47.869
LUX,Europe,Luxembourg,2022-03-14,3.0,4.632,32.0,49.413000000000004
LUX,Europe,Luxembourg,2022-03-15,4.0,6.1770000000000005,39.0,60.222
LUX,Europe,Luxembourg,2022-03-16,4.0,6.1770000000000005,41.0,63.31100000000001
LUX,Europe,Luxembourg,2022-03-17,4.0,6.1770000000000005,42.0,64.855
LUX,Europe,Luxembourg,2022-03-18,4.0,6.1770000000000005,43.0,66.399
LUX,Europe,Luxembourg,2022-03-19,2.0,3.088,37.0,57.13399999999999
LUX,Europe,Luxembourg,2022-03-20,3.0,4.632,42.0,64.855
LUX,Europe,Luxembourg,2022-03-21,4.0,6.1770000000000005,42.0,64.855
LUX,Europe,Luxembourg,2022-03-22,4.0,6.1770000000000005,37.0,57.13399999999999
LUX,Europe,Luxembourg,2022-03-23,3.0,4.632,39.0,60.222
LUX,Europe,Luxembourg,2022-03-24,3.0,4.632,37.0,57.13399999999999
LUX,Europe,Luxembourg,2022-03-25,4.0,6.1770000000000005,36.0,55.59
LUX,Europe,Luxembourg,2022-03-26,5.0,7.721,33.0,50.957
LUX,Europe,Luxembourg,2022-03-27,4.0,6.1770000000000005,25.0,38.604
LUX,Europe,Luxembourg,2022-03-28,3.0,4.632,24.0,37.06
LUX,Europe,Luxembourg,2022-03-29,4.0,6.1770000000000005,25.0,38.604
LUX,Europe,Luxembourg,2022-03-30,4.0,6.1770000000000005,25.0,38.604
LUX,Europe,Luxembourg,2022-03-31,3.0,4.632,29.0,44.781000000000006
LUX,Europe,Luxembourg,2022-04-01,3.0,4.632,27.0,41.692
LUX,Europe,Luxembourg,2022-04-02,3.0,4.632,29.0,44.781000000000006
LUX,Europe,Luxembourg,2022-04-03,3.0,4.632,33.0,50.957
LUX,Europe,Luxembourg,2022-04-04,3.0,4.632,29.0,44.781000000000006
LUX,Europe,Luxembourg,2022-04-05,5.0,7.721,32.0,49.413000000000004
LUX,Europe,Luxembourg,2022-04-06,4.0,6.1770000000000005,35.0,54.04600000000001
LUX,Europe,Luxembourg,2022-04-07,4.0,6.1770000000000005,28.0,43.236000000000004
LUX,Europe,Luxembourg,2022-04-08,5.0,7.721,32.0,49.413000000000004
LUX,Europe,Luxembourg,2022-04-09,3.0,4.632,32.0,49.413000000000004
LUX,Europe,Luxembourg,2022-04-10,3.0,4.632,34.0,52.501000000000005
LUX,Europe,Luxembourg,2022-04-11,3.0,4.632,35.0,54.04600000000001
LUX,Europe,Luxembourg,2022-04-12,3.0,4.632,40.0,61.766000000000005
LUX,Europe,Luxembourg,2022-04-13,3.0,4.632,30.0,46.325
LUX,Europe,Luxembourg,2022-04-14,4.0,6.1770000000000005,30.0,46.325
LUX,Europe,Luxembourg,2022-04-15,3.0,4.632,29.0,44.781000000000006
LUX,Europe,Luxembourg,2022-04-16,2.0,3.088,28.0,43.236000000000004
LUX,Europe,Luxembourg,2022-04-17,2.0,3.088,29.0,44.781000000000006
LUX,Europe,Luxembourg,2022-04-18,2.0,3.088,30.0,46.325
LUX,Europe,Luxembourg,2022-04-19,2.0,3.088,28.0,43.236000000000004
LUX,Europe,Luxembourg,2022-04-20,1.0,1.544,25.0,38.604
LUX,Europe,Luxembourg,2022-04-21,1.0,1.544,26.0,40.148
LUX,Europe,Luxembourg,2022-04-22,1.0,1.544,24.0,37.06
LUX,Europe,Luxembourg,2022-04-23,1.0,1.544,25.0,38.604
LUX,Europe,Luxembourg,2022-04-24,2.0,3.088,23.0,35.516
LUX,Europe,Luxembourg,2022-04-25,2.0,3.088,22.0,33.972
LUX,Europe,Luxembourg,2022-04-26,1.0,1.544,18.0,27.795
LUX,Europe,Luxembourg,2022-04-27,3.0,4.632,19.0,29.339000000000002
LUX,Europe,Luxembourg,2022-04-28,3.0,4.632,15.0,23.162
LUX,Europe,Luxembourg,2022-04-29,3.0,4.632,15.0,23.162
LUX,Europe,Luxembourg,2022-04-30,2.0,3.088,13.0,20.074
LUX,Europe,Luxembourg,2022-05-01,2.0,3.088,15.0,23.162
LUX,Europe,Luxembourg,2022-05-02,2.0,3.088,16.0,24.706999999999997
LUX,Europe,Luxembourg,2022-05-03,1.0,1.544,17.0,26.250999999999998
LUX,Europe,Luxembourg,2022-05-04,1.0,1.544,16.0,24.706999999999997
LUX,Europe,Luxembourg,2022-05-05,1.0,1.544,17.0,26.250999999999998
LUX,Europe,Luxembourg,2022-05-06,1.0,1.544,17.0,26.250999999999998
LUX,Europe,Luxembourg,2022-05-07,1.0,1.544,18.0,27.795
LUX,Europe,Luxembourg,2022-05-08,2.0,3.088,18.0,27.795
LUX,Europe,Luxembourg,2022-05-09,2.0,3.088,17.0,26.250999999999998
LUX,Europe,Luxembourg,2022-05-10,0.0,0.0,15.0,23.162
LUX,Europe,Luxembourg,2022-05-11,0.0,0.0,17.0,26.250999999999998
LUX,Europe,Luxembourg,2022-05-12,0.0,0.0,15.0,23.162
LUX,Europe,Luxembourg,2022-05-13,1.0,1.544,12.0,18.53
LUX,Europe,Luxembourg,2022-05-14,1.0,1.544,11.0,16.986
LUX,Europe,Luxembourg,2022-05-15,1.0,1.544,12.0,18.53
LUX,Europe,Luxembourg,2022-05-16,1.0,1.544,14.0,21.618000000000002
LUX,Europe,Luxembourg,2022-05-17,1.0,1.544,14.0,21.618000000000002
LUX,Europe,Luxembourg,2022-05-18,1.0,1.544,12.0,18.53
LUX,Europe,Luxembourg,2022-05-19,1.0,1.544,16.0,24.706999999999997
LUX,Europe,Luxembourg,2022-05-20,3.0,4.632,16.0,24.706999999999997
LUX,Europe,Luxembourg,2022-05-21,2.0,3.088,11.0,16.986
LUX,Europe,Luxembourg,2022-05-22,2.0,3.088,10.0,15.442
LUX,Europe,Luxembourg,2022-05-23,1.0,1.544,8.0,12.353
LUX,Europe,Luxembourg,2022-05-24,1.0,1.544,8.0,12.353
LUX,Europe,Luxembourg,2022-05-25,1.0,1.544,8.0,12.353
LUX,Europe,Luxembourg,2022-05-26,1.0,1.544,8.0,12.353
LUX,Europe,Luxembourg,2022-05-27,1.0,1.544,6.0,9.265
LUX,Europe,Luxembourg,2022-05-28,1.0,1.544,5.0,7.721
LUX,Europe,Luxembourg,2022-05-29,1.0,1.544,4.0,6.1770000000000005
LUX,Europe,Luxembourg,2022-05-30,1.0,1.544,3.0,4.632
LUX,Europe,Luxembourg,2022-05-31,1.0,1.544,4.0,6.1770000000000005
LUX,Europe,Luxembourg,2022-06-01,1.0,1.544,5.0,7.721
LUX,Europe,Luxembourg,2022-06-02,1.0,1.544,5.0,7.721
LUX,Europe,Luxembourg,2022-06-03,1.0,1.544,4.0,6.1770000000000005
LUX,Europe,Luxembourg,2022-06-04,1.0,1.544,5.0,7.721
LUX,Europe,Luxembourg,2022-06-05,1.0,1.544,4.0,6.1770000000000005
LUX,Europe,Luxembourg,2022-06-06,1.0,1.544,5.0,7.721
LUX,Europe,Luxembourg,2022-06-07,1.0,1.544,7.0,10.809000000000001
LUX,Europe,Luxembourg,2022-06-08,1.0,1.544,6.0,9.265
LUX,Europe,Luxembourg,2022-06-09,1.0,1.544,9.0,13.897
LUX,Europe,Luxembourg,2022-06-10,2.0,3.088,8.0,12.353
LUX,Europe,Luxembourg,2022-06-11,2.0,3.088,8.0,12.353
LUX,Europe,Luxembourg,2022-06-12,2.0,3.088,12.0,18.53
LUX,Europe,Luxembourg,2022-06-13,2.0,3.088,13.0,20.074
LUX,Europe,Luxembourg,2022-06-14,2.0,3.088,16.0,24.706999999999997
LUX,Europe,Luxembourg,2022-06-15,2.0,3.088,14.0,21.618000000000002
LUX,Europe,Luxembourg,2022-06-16,2.0,3.088,15.0,23.162
LUX,Europe,Luxembourg,2022-06-17,2.0,3.088,20.0,30.883000000000003
LUX,Europe,Luxembourg,2022-06-18,2.0,3.088,21.0,32.427
LUX,Europe,Luxembourg,2022-06-19,2.0,3.088,22.0,33.972
LUX,Europe,Luxembourg,2022-06-20,2.0,3.088,18.0,27.795
LUX,Europe,Luxembourg,2022-06-21,1.0,1.544,18.0,27.795
LUX,Europe,Luxembourg,2022-06-22,1.0,1.544,14.0,21.618000000000002
LUX,Europe,Luxembourg,2022-06-23,2.0,3.088,14.0,21.618000000000002
LUX,Europe,Luxembourg,2022-06-24,3.0,4.632,13.0,20.074
LUX,Europe,Luxembourg,2022-06-25,3.0,4.632,14.0,21.618000000000002
LUX,Europe,Luxembourg,2022-06-26,3.0,4.632,15.0,23.162
LUX,Europe,Luxembourg,2022-06-27,3.0,4.632,18.0,27.795
LUX,Europe,Luxembourg,2022-06-28,3.0,4.632,22.0,33.972
LUX,Europe,Luxembourg,2022-06-29,2.0,3.088,19.0,29.339000000000002
LUX,Europe,Luxembourg,2022-06-30,1.0,1.544,17.0,26.250999999999998
LUX,Europe,Luxembourg,2022-07-01,0.0,0.0,21.0,32.427
LUX,Europe,Luxembourg,2022-07-02,0.0,0.0,21.0,32.427
LUX,Europe,Luxembourg,2022-07-03,0.0,0.0,24.0,37.06
LUX,Europe,Luxembourg,2022-07-04,0.0,0.0,27.0,41.692
LUX,Europe,Luxembourg,2022-07-05,0.0,0.0,26.0,40.148
LUX,Europe,Luxembourg,2022-07-06,0.0,0.0,30.0,46.325
LUX,Europe,Luxembourg,2022-07-07,0.0,0.0,28.0,43.236000000000004
LUX,Europe,Luxembourg,2022-07-08,0.0,0.0,29.0,44.781000000000006
LUX,Europe,Luxembourg,2022-07-09,0.0,0.0,27.0,41.692
LUX,Europe,Luxembourg,2022-07-10,0.0,0.0,32.0,49.413000000000004
LUX,Europe,Luxembourg,2022-07-11,0.0,0.0,34.0,52.501000000000005
LUX,Europe,Luxembourg,2022-07-12,0.0,0.0,31.0,47.869
LUX,Europe,Luxembourg,2022-07-13,0.0,0.0,27.0,41.692
LUX,Europe,Luxembourg,2022-07-14,1.0,1.544,34.0,52.501000000000005
LUX,Europe,Luxembourg,2022-07-15,1.0,1.544,38.0,58.678000000000004
LUX,Europe,Luxembourg,2022-07-16,1.0,1.544,19.0,29.339000000000002
LUX,Europe,Luxembourg,2022-07-17,1.0,1.544,18.0,27.795
LUX,Europe,Luxembourg,2022-07-18,2.0,3.088,18.0,27.795
LUX,Europe,Luxembourg,2022-07-19,3.0,4.632,30.0,46.325
LUX,Europe,Luxembourg,2022-07-20,4.0,6.1770000000000005,26.0,40.148
LUX,Europe,Luxembourg,2022-07-21,3.0,4.632,23.0,35.516
LUX,Europe,Luxembourg,2022-07-22,3.0,4.632,26.0,40.148
LUX,Europe,Luxembourg,2022-07-23,4.0,6.1770000000000005,22.0,33.972
LUX,Europe,Luxembourg,2022-07-24,3.0,4.632,21.0,32.427
LUX,Europe,Luxembourg,2022-07-25,3.0,4.632,24.0,37.06
LUX,Europe,Luxembourg,2022-07-26,3.0,4.632,22.0,33.972
LUX,Europe,Luxembourg,2022-07-27,3.0,4.632,21.0,32.427
LUX,Europe,Luxembourg,2022-07-28,3.0,4.632,21.0,32.427
LUX,Europe,Luxembourg,2022-07-29,2.0,3.088,20.0,30.883000000000003
LUX,Europe,Luxembourg,2022-07-30,2.0,3.088,17.0,26.250999999999998
